Year,Region,Region code,Country,Country Code,Data categories,Indicator coverage and disaggregation,Data available last 5 years,Data available last 10 years,First administrative level,Second administrative level,Coverage subscore,Machine readable,Non-proprietary,Download options,Metadata available,Terms of use,Openness subscore,Overall score
2016,Southern Europe,EUZ,Italy,ITA,Built environment,50,50,50,50,50,50,100,100,50,100,100,90,70
2016,Southern Europe,EUZ,North Macedonia,MKD,Population & vital statistics,100,100,100,50,0,70,100,100,50,100,0,70,70
2016,Southern Europe,EUZ,North Macedonia,MKD,Education facilities,50,50,50,50,0,40,50,100,50,100,0,60,50
2016,Southern Europe,EUZ,North Macedonia,MKD,Education outcomes,50,50,50,50,0,40,100,100,50,100,0,70,55
2016,Southern Europe,EUZ,North Macedonia,MKD,Health facilities,100,100,100,0,0,60,50,100,0,50,0,40,50
2016,Southern Europe,EUZ,North Macedonia,MKD,Health outcomes,50,50,50,0,0,30,100,50,50,50,0,50,40
2016,Southern Europe,EUZ,North Macedonia,MKD,Reproductive health,50,50,50,50,0,40,100,100,50,50,0,60,50
2016,Southern Europe,EUZ,North Macedonia,MKD,Gender statistics ,100,50,50,0,0,40,50,100,50,0,0,40,40
2016,Southern Europe,EUZ,North Macedonia,MKD,Poverty & income,50,50,50,0,0,30,100,100,50,100,0,70,50
2016,Southern Europe,EUZ,North Macedonia,MKD,Social statistics subscore,68.8,62.5,62.5,25,0,43.8,81.3,93.8,43.8,68.8,0,57.5,50.6
2016,Southern Europe,EUZ,North Macedonia,MKD,National accounts,100,100,100,0,0,75,100,100,50,100,0,70,72.2
2016,Southern Europe,EUZ,North Macedonia,MKD,Labor ,100,100,100,0,0,60,100,100,50,100,0,70,65
2016,Southern Europe,EUZ,North Macedonia,MKD,Price indexes,50,50,50,0,0,30,100,100,50,100,0,70,50
2016,Southern Europe,EUZ,North Macedonia,MKD,Government finance,100,100,100,0,0,75,0,100,0,0,0,20,44.4
2016,Southern Europe,EUZ,North Macedonia,MKD,Money & banking,100,100,100,0,0,100,100,100,0,100,0,60,75
2016,Southern Europe,EUZ,North Macedonia,MKD,International trade,100,100,100,0,0,100,100,50,50,100,0,60,75
2016,Southern Europe,EUZ,North Macedonia,MKD,Balance of payments,100,100,100,0,0,100,100,100,0,100,0,60,75
2016,Southern Europe,EUZ,North Macedonia,MKD,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,85.7,92.9,28.6,85.7,0,58.6,64.5
2016,Southern Europe,EUZ,North Macedonia,MKD,Land use,100,50,50,50,0,50,50,100,50,100,0,60,55
2016,Southern Europe,EUZ,North Macedonia,MKD,Resource use,100,100,100,0,0,60,50,100,50,50,0,50,55
2016,Southern Europe,EUZ,North Macedonia,MKD,Energy use,100,100,100,0,0,60,100,100,50,100,0,70,65
2016,Southern Europe,EUZ,North Macedonia,MKD,Pollution,100,100,100,0,0,60,50,100,0,100,0,50,55
2016,Southern Europe,EUZ,North Macedonia,MKD,Built environment,100,100,100,0,0,60,100,100,0,50,0,50,55
2016,Southern Europe,EUZ,Malta,MLT,Population & vital statistics,100,50,100,50,0,75,50,100,50,50,100,70,72.2
2016,Southern Europe,EUZ,Malta,MLT,Education facilities,50,0,0,50,0,25,0,100,0,50,100,50,38.9
2016,Southern Europe,EUZ,Malta,MLT,Education outcomes,50,0,0,0,0,12.5,0,100,0,50,100,50,33.3
2016,Southern Europe,EUZ,Malta,MLT,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Malta,MLT,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Malta,MLT,Reproductive health,50,50,50,0,0,37.5,0,100,0,50,100,50,44.4
2016,Southern Europe,EUZ,Malta,MLT,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Malta,MLT,Poverty & income,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Malta,MLT,Social statistics subscore,31.3,12.5,18.8,12.5,0,18.8,6.3,50,6.3,25,50,27.5,23.6
2016,Southern Europe,EUZ,Malta,MLT,National accounts,100,100,100,0,0,75,100,100,100,50,100,90,83.3
2016,Southern Europe,EUZ,Malta,MLT,Labor ,100,50,50,50,0,62.5,50,100,50,50,100,70,66.7
2016,Southern Europe,EUZ,Malta,MLT,Price indexes,50,50,50,0,0,37.5,100,100,100,50,100,90,66.7
2016,Southern Europe,EUZ,Malta,MLT,Government finance,100,100,100,0,0,75,100,100,100,50,100,90,83.3
2016,Southern Europe,EUZ,Malta,MLT,Money & banking,50,0,0,0,0,16.7,100,0,0,0,0,20,18.8
2016,Southern Europe,EUZ,Malta,MLT,International trade,100,100,100,0,0,100,100,0,0,0,0,20,50
2016,Southern Europe,EUZ,Malta,MLT,Balance of payments,100,100,100,0,0,100,100,100,100,50,100,90,93.8
2016,Southern Europe,EUZ,Malta,MLT,Economic & financial statistics subscore,85.7,71.4,71.4,12.5,0,66,92.9,71.4,64.3,35.7,71.4,67.1,66.7
2016,Southern Europe,EUZ,Malta,MLT,Land use,50,0,0,50,0,25,0,100,0,50,100,50,38.9
2016,Southern Europe,EUZ,Malta,MLT,Resource use,50,50,50,50,0,50,0,100,0,50,100,50,50
2016,Southern Europe,EUZ,Malta,MLT,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Malta,MLT,Pollution,100,0,50,0,0,37.5,0,100,0,50,100,50,44.4
2016,Southern Europe,EUZ,Malta,MLT,Built environment,100,50,0,100,0,62.5,0,0,0,50,50,20,38.9
2016,Southern Europe,EUZ,Montenegro,MNE,Population & vital statistics,100,100,100,50,50,80,100,0,0,100,0,40,60
2016,Southern Europe,EUZ,Montenegro,MNE,Education facilities,50,50,50,0,0,30,100,50,0,100,0,50,40
2016,Southern Europe,EUZ,Montenegro,MNE,Education outcomes,50,50,50,50,0,40,100,0,0,50,0,30,35
2016,Southern Europe,EUZ,Montenegro,MNE,Health facilities,100,100,100,0,0,60,100,0,0,50,0,30,45
2016,Southern Europe,EUZ,Montenegro,MNE,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Montenegro,MNE,Reproductive health,50,50,50,50,0,40,50,50,0,50,0,30,35
2016,Southern Europe,EUZ,Montenegro,MNE,Gender statistics ,100,100,50,50,0,60,0,100,0,50,0,30,45
2016,Southern Europe,EUZ,Montenegro,MNE,Poverty & income,50,50,50,0,0,30,100,0,0,100,0,40,35
2016,Southern Europe,EUZ,Montenegro,MNE,Social statistics subscore,62.5,62.5,56.3,25,6.3,42.5,68.8,25,0,62.5,0,31.3,36.9
2016,Southern Europe,EUZ,Montenegro,MNE,National accounts,50,50,50,0,0,37.5,100,0,0,100,0,40,38.9
2016,Southern Europe,EUZ,Montenegro,MNE,Labor ,50,50,50,0,0,30,50,0,0,100,0,30,30
2016,Southern Europe,EUZ,Montenegro,MNE,Price indexes,100,100,100,0,0,60,100,0,0,100,0,40,50
2016,Southern Europe,EUZ,Montenegro,MNE,Government finance,100,100,100,0,0,75,100,0,0,0,50,30,50
2016,Southern Europe,EUZ,Montenegro,MNE,Money & banking,50,50,50,0,0,50,100,0,0,100,50,50,50
2016,Southern Europe,EUZ,Montenegro,MNE,International trade,100,100,100,0,0,100,50,0,0,100,0,30,56.3
2016,Southern Europe,EUZ,Montenegro,MNE,Balance of payments,100,100,100,0,0,100,100,0,0,50,50,40,62.5
2016,Southern Europe,EUZ,Montenegro,MNE,Economic & financial statistics subscore,78.6,78.6,78.6,0,0,61.1,85.7,0,0,78.6,21.4,37.1,47.6
2016,Southern Europe,EUZ,Montenegro,MNE,Land use,50,50,50,0,0,30,50,100,0,100,0,50,40
2016,Southern Europe,EUZ,Montenegro,MNE,Resource use,50,50,50,0,0,30,100,0,0,100,0,40,35
2016,Southern Europe,EUZ,Montenegro,MNE,Energy use,100,100,100,0,0,60,100,0,0,100,0,40,50
2016,Southern Europe,EUZ,Montenegro,MNE,Pollution,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Montenegro,MNE,Built environment,100,50,50,50,50,60,50,50,0,100,0,40,50
2016,Southern Europe,EUZ,Portugal,PRT,Population & vital statistics,100,100,100,0,100,80,100,100,50,100,50,80,80
2016,Southern Europe,EUZ,Portugal,PRT,Education facilities,50,50,50,0,50,40,100,100,50,100,50,80,60
2016,Southern Europe,EUZ,Portugal,PRT,Education outcomes,50,50,50,0,50,40,100,100,0,100,50,70,55
2016,Southern Europe,EUZ,Portugal,PRT,Health facilities,100,100,100,0,100,80,100,100,50,100,50,80,80
2016,Southern Europe,EUZ,Portugal,PRT,Health outcomes,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Southern Europe,EUZ,Portugal,PRT,Reproductive health,50,50,50,0,50,40,100,100,50,100,50,80,60
2016,Southern Europe,EUZ,Portugal,PRT,Gender statistics ,50,50,50,0,0,30,100,100,50,0,50,60,45
2016,Southern Europe,EUZ,Portugal,PRT,Poverty & income,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Southern Europe,EUZ,Portugal,PRT,Social statistics subscore,62.5,62.5,62.5,6.3,43.8,47.5,100,100,43.8,87.5,50,76.3,61.9
2016,Southern Europe,EUZ,Portugal,PRT,National accounts,100,100,100,0,0,75,100,0,0,100,50,50,61.1
2016,Southern Europe,EUZ,Portugal,PRT,Labor ,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Portugal,PRT,Price indexes,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Portugal,PRT,Government finance,100,100,100,0,0,75,100,0,0,100,50,50,61.1
2016,Southern Europe,EUZ,Portugal,PRT,Money & banking,100,100,100,0,0,100,100,100,50,100,0,70,81.3
2016,Southern Europe,EUZ,Portugal,PRT,International trade,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Southern Europe,EUZ,Portugal,PRT,Balance of payments,50,50,50,0,0,50,100,100,50,100,0,70,62.5
2016,Southern Europe,EUZ,Portugal,PRT,Economic & financial statistics subscore,92.9,92.9,92.9,0,0,72.2,100,71.4,35.7,100,35.7,68.6,70.2
2016,Southern Europe,EUZ,Portugal,PRT,Land use,100,100,100,0,50,70,100,100,50,100,50,80,75
2016,Southern Europe,EUZ,Portugal,PRT,Resource use,100,50,50,0,50,50,100,100,50,100,50,80,65
2016,Southern Europe,EUZ,Portugal,PRT,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Portugal,PRT,Pollution,100,50,100,0,0,50,100,100,50,100,50,80,65
2016,Southern Europe,EUZ,Portugal,PRT,Built environment,100,50,50,0,100,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Serbia,SRB,Population & vital statistics,100,100,100,50,50,80,100,100,0,100,100,80,80
2016,Southern Europe,EUZ,Serbia,SRB,Education facilities,50,50,50,0,0,30,50,100,0,50,50,50,40
2016,Southern Europe,EUZ,Serbia,SRB,Education outcomes,50,50,50,0,0,30,100,100,0,50,100,70,50
2016,Southern Europe,EUZ,Serbia,SRB,Health facilities,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Europe,EUZ,Serbia,SRB,Health outcomes,50,50,50,0,0,30,0,100,0,50,50,40,35
2016,Southern Europe,EUZ,Serbia,SRB,Reproductive health,50,50,50,0,0,30,100,100,0,50,100,70,50
2016,Southern Europe,EUZ,Serbia,SRB,Gender statistics ,100,50,50,0,0,40,0,100,0,50,50,40,40
2016,Southern Europe,EUZ,Serbia,SRB,Poverty & income,50,50,50,0,0,30,50,100,0,100,50,60,45
2016,Southern Europe,EUZ,Serbia,SRB,Social statistics subscore,62.5,56.3,56.3,6.3,6.3,37.5,50,100,0,62.5,68.8,56.3,46.9
2016,Southern Europe,EUZ,Serbia,SRB,National accounts,100,100,100,0,0,75,100,100,0,100,100,80,77.8
2016,Southern Europe,EUZ,Serbia,SRB,Labor ,50,50,50,0,0,30,100,100,0,100,50,70,50
2016,Southern Europe,EUZ,Serbia,SRB,Price indexes,100,50,50,0,0,40,100,100,0,100,50,70,55
2016,Southern Europe,EUZ,Serbia,SRB,Government finance,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Serbia,SRB,Money & banking,100,100,100,0,0,100,100,0,0,100,50,50,68.8
2016,Southern Europe,EUZ,Serbia,SRB,International trade,50,50,50,0,0,50,100,100,0,100,100,80,68.8
2016,Southern Europe,EUZ,Serbia,SRB,Balance of payments,100,100,100,0,0,100,100,0,0,100,50,50,68.8
2016,Southern Europe,EUZ,Serbia,SRB,Economic & financial statistics subscore,71.4,64.3,64.3,0,0,51.9,85.7,57.1,0,85.7,57.1,57.1,54.8
2016,Southern Europe,EUZ,Serbia,SRB,Land use,50,50,50,50,50,50,100,100,0,100,100,80,65
2016,Southern Europe,EUZ,Serbia,SRB,Resource use,100,50,50,50,50,60,50,100,0,50,100,60,60
2016,Southern Europe,EUZ,Serbia,SRB,Energy use,100,100,100,0,0,60,0,100,0,100,50,50,55
2016,Southern Europe,EUZ,Serbia,SRB,Pollution,100,100,100,0,0,60,50,100,0,50,50,50,55
2016,Southern Europe,EUZ,Serbia,SRB,Built environment,100,50,50,50,50,60,50,100,0,50,50,50,55
2016,Southern Europe,EUZ,Slovenia,SVN,Population & vital statistics,100,100,100,100,50,90,100,100,50,100,50,80,85
2016,Southern Europe,EUZ,Slovenia,SVN,Education facilities,100,100,100,50,0,70,100,100,50,50,50,70,70
2016,Southern Europe,EUZ,Slovenia,SVN,Education outcomes,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Southern Europe,EUZ,Slovenia,SVN,Health facilities,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Slovenia,SVN,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Southern Europe,EUZ,Slovenia,SVN,Reproductive health,50,50,50,50,0,40,100,100,50,50,50,70,55
2016,Southern Europe,EUZ,Slovenia,SVN,Gender statistics ,50,50,50,50,0,40,100,100,50,0,50,60,50
2016,Southern Europe,EUZ,Slovenia,SVN,Poverty & income,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Slovenia,SVN,Social statistics subscore,68.8,68.8,68.8,37.5,6.3,50,87.5,87.5,43.8,62.5,43.8,65,57.5
2016,Southern Europe,EUZ,Slovenia,SVN,National accounts,100,100,100,0,0,75,100,100,50,100,50,80,77.8
2016,Southern Europe,EUZ,Slovenia,SVN,Labor ,100,100,100,100,0,80,100,100,50,100,50,80,80
2016,Southern Europe,EUZ,Slovenia,SVN,Price indexes,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Slovenia,SVN,Government finance,100,100,100,0,0,75,100,100,0,0,0,40,55.6
2016,Southern Europe,EUZ,Slovenia,SVN,Money & banking,100,100,100,0,0,100,100,100,50,100,100,90,93.8
2016,Southern Europe,EUZ,Slovenia,SVN,International trade,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Southern Europe,EUZ,Slovenia,SVN,Balance of payments,100,100,100,0,0,100,100,100,50,100,100,90,93.8
2016,Southern Europe,EUZ,Slovenia,SVN,Economic & financial statistics subscore,100,100,100,25,0,81.5,100,100,42.9,85.7,57.1,77.1,79
2016,Southern Europe,EUZ,Slovenia,SVN,Land use,100,50,50,50,0,50,100,100,50,100,50,80,65
2016,Southern Europe,EUZ,Slovenia,SVN,Resource use,100,100,100,0,0,60,100,100,50,50,50,70,65
2016,Southern Europe,EUZ,Slovenia,SVN,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Slovenia,SVN,Pollution,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Slovenia,SVN,Built environment,100,50,50,100,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Spain,ESP,Population & vital statistics,100,100,100,100,100,100,100,100,50,100,50,80,90
2016,Southern Europe,EUZ,Spain,ESP,Education facilities,100,100,100,100,0,80,100,100,0,100,50,70,75
2016,Southern Europe,EUZ,Spain,ESP,Education outcomes,100,100,100,50,0,70,100,100,0,100,50,70,70
2016,Southern Europe,EUZ,Spain,ESP,Health facilities,100,100,100,100,0,80,100,100,0,100,50,70,75
2016,Southern Europe,EUZ,Spain,ESP,Health outcomes,50,50,50,50,0,40,0,100,0,100,50,50,45
2016,Southern Europe,EUZ,Spain,ESP,Reproductive health,50,50,50,50,50,50,50,100,50,100,50,70,60
2016,Southern Europe,EUZ,Spain,ESP,Gender statistics ,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Southern Europe,EUZ,Spain,ESP,Poverty & income,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Southern Europe,EUZ,Spain,ESP,Social statistics subscore,75,75,75,56.3,18.8,60,81.3,100,25,100,50,71.3,65.6
2016,Southern Europe,EUZ,Spain,ESP,National accounts,100,100,100,0,0,75,100,50,50,100,50,70,72.2
2016,Southern Europe,EUZ,Spain,ESP,Labor ,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Southern Europe,EUZ,Spain,ESP,Price indexes,100,100,100,100,0,80,100,100,50,100,50,80,80
2016,Southern Europe,EUZ,Spain,ESP,Government finance,50,50,50,0,0,37.5,100,100,50,100,50,80,61.1
2016,Southern Europe,EUZ,Spain,ESP,Money & banking,50,50,50,0,0,50,100,100,50,0,50,60,56.3
2016,Southern Europe,EUZ,Spain,ESP,International trade,100,100,100,0,0,100,100,100,50,0,50,60,75
2016,Southern Europe,EUZ,Spain,ESP,Balance of payments,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Southern Europe,EUZ,Spain,ESP,Economic & financial statistics subscore,78.6,78.6,78.6,37.5,0,66.7,100,92.9,50,71.4,50,72.9,70.2
2016,Southern Europe,EUZ,Spain,ESP,Land use,50,50,0,50,0,30,100,100,50,100,50,80,55
2016,Southern Europe,EUZ,Spain,ESP,Resource use,50,50,50,0,0,30,50,100,50,50,50,60,45
2016,Southern Europe,EUZ,Spain,ESP,Energy use,100,50,50,0,0,40,100,100,50,50,50,70,55
2016,Southern Europe,EUZ,Spain,ESP,Pollution,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Southern Europe,EUZ,Spain,ESP,Built environment,50,50,0,0,0,20,100,100,50,100,50,80,50
2016,Western Europe,EUW,Austria,AUT,Population & vital statistics,100,100,100,100,50,90,100,100,50,100,50,80,85
2016,Western Europe,EUW,Austria,AUT,Education facilities,100,100,100,50,0,70,100,100,50,50,50,70,70
2016,Western Europe,EUW,Austria,AUT,Education outcomes,50,50,50,50,50,50,100,100,50,50,50,70,60
2016,Western Europe,EUW,Austria,AUT,Health facilities,100,0,50,50,0,40,100,100,0,50,50,60,50
2016,Western Europe,EUW,Austria,AUT,Health outcomes,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Western Europe,EUW,Austria,AUT,Reproductive health,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Western Europe,EUW,Austria,AUT,Gender statistics ,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Austria,AUT,Poverty & income,50,0,50,0,0,20,100,100,0,100,50,70,45
2016,Western Europe,EUW,Austria,AUT,Social statistics subscore,62.5,43.8,56.3,43.8,12.5,43.8,87.5,87.5,31.3,68.8,43.8,63.8,53.8
2016,Western Europe,EUW,Austria,AUT,National accounts,100,100,100,0,0,75,100,100,50,100,50,80,77.8
2016,Western Europe,EUW,Austria,AUT,Labor ,100,100,100,50,0,70,100,100,50,100,50,80,75
2016,Western Europe,EUW,Austria,AUT,Price indexes,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Western Europe,EUW,Austria,AUT,Government finance,100,100,100,0,0,75,100,100,0,100,50,70,72.2
2016,Western Europe,EUW,Austria,AUT,Money & banking,100,100,100,0,0,100,100,100,0,100,0,60,75
2016,Western Europe,EUW,Austria,AUT,International trade,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Western Europe,EUW,Austria,AUT,Balance of payments,100,100,100,0,0,100,100,100,0,100,0,60,75
2016,Western Europe,EUW,Austria,AUT,Economic & financial statistics subscore,100,100,100,12.5,0,79.6,100,100,28.6,100,35.7,72.9,75.8
2016,Western Europe,EUW,Austria,AUT,Land use,50,50,50,50,0,40,100,100,50,100,50,80,60
2016,Western Europe,EUW,Austria,AUT,Resource use,50,50,50,0,0,30,100,100,50,100,50,80,55
2016,Western Europe,EUW,Austria,AUT,Energy use,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Western Europe,EUW,Austria,AUT,Pollution,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Western Europe,EUW,Austria,AUT,Built environment,50,50,50,50,0,40,100,100,50,50,50,70,55
2016,Western Europe,EUW,Belgium,BEL,Population & vital statistics,100,100,100,50,0,70,100,50,50,100,100,80,75
2016,Western Europe,EUW,Belgium,BEL,Education facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Belgium,BEL,Education outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Belgium,BEL,Health facilities,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Belgium,BEL,Health outcomes,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Belgium,BEL,Reproductive health,50,50,50,50,50,50,100,0,0,100,100,60,55
2016,Western Europe,EUW,Belgium,BEL,Gender statistics ,50,50,0,0,0,20,100,100,0,100,0,60,40
2016,Western Europe,EUW,Belgium,BEL,Poverty & income,50,50,50,0,0,30,100,100,50,100,100,90,60
2016,Western Europe,EUW,Belgium,BEL,Social statistics subscore,31.3,31.3,25,12.5,6.3,21.3,50,31.3,12.5,50,37.5,36.3,28.8
2016,Western Europe,EUW,Belgium,BEL,National accounts,100,100,100,0,0,75,100,100,50,100,100,90,83.3
2016,Western Europe,EUW,Belgium,BEL,Labor ,100,100,100,100,0,80,100,100,50,100,100,90,85
2016,Western Europe,EUW,Belgium,BEL,Price indexes,100,100,100,0,0,60,100,100,50,100,100,90,75
2016,Western Europe,EUW,Belgium,BEL,Government finance,100,100,100,0,0,75,100,100,50,100,100,90,83.3
2016,Western Europe,EUW,Belgium,BEL,Money & banking,100,100,100,0,0,100,100,100,50,100,100,90,93.8
2016,Western Europe,EUW,Belgium,BEL,International trade,100,100,50,0,0,83.3,100,100,50,100,100,90,87.5
2016,Western Europe,EUW,Belgium,BEL,Balance of payments,100,100,100,0,0,100,100,100,50,100,100,90,93.8
2016,Western Europe,EUW,Belgium,BEL,Economic & financial statistics subscore,100,100,92.9,25,0,79.6,100,100,50,100,100,90,85.5
2016,Western Europe,EUW,Belgium,BEL,Land use,50,50,50,50,50,50,100,100,50,100,100,90,70
2016,Western Europe,EUW,Belgium,BEL,Resource use,50,50,50,0,50,40,50,50,0,100,100,60,50
2016,Western Europe,EUW,Belgium,BEL,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,Belgium,BEL,Pollution,100,50,100,0,0,50,0,100,0,0,100,40,45
2016,Western Europe,EUW,Belgium,BEL,Built environment,50,50,50,50,50,50,50,100,50,50,100,70,60
2016,Western Europe,EUW,France,FRA,Population & vital statistics,50,50,50,50,50,50,100,50,50,100,50,70,60
2016,Western Europe,EUW,France,FRA,Education facilities,50,50,50,50,50,50,100,100,50,100,50,80,65
2016,Western Europe,EUW,France,FRA,Education outcomes,50,50,50,50,50,50,100,100,50,50,50,70,60
2016,Western Europe,EUW,France,FRA,Health facilities,100,100,50,50,50,70,50,50,50,50,50,50,60
2016,Western Europe,EUW,France,FRA,Health outcomes,50,50,0,0,0,20,0,100,0,50,50,40,30
2016,Western Europe,EUW,France,FRA,Reproductive health,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,France,FRA,Gender statistics ,100,50,50,0,0,40,100,100,0,100,50,70,55
2016,Western Europe,EUW,France,FRA,Poverty & income,100,100,50,50,50,70,100,100,0,100,50,70,70
2016,Western Europe,EUW,France,FRA,Social statistics subscore,62.5,56.3,37.5,31.3,31.3,43.8,68.8,75,25,68.8,43.8,56.3,50
2016,Western Europe,EUW,France,FRA,National accounts,50,50,50,0,0,37.5,100,0,0,100,50,50,44.4
2016,Western Europe,EUW,France,FRA,Labor ,100,100,100,50,50,80,100,50,0,100,50,60,70
2016,Western Europe,EUW,France,FRA,Price indexes,100,100,100,0,0,60,100,100,50,100,50,80,70
2016,Western Europe,EUW,France,FRA,Government finance,100,50,0,100,0,62.5,100,100,0,100,50,70,66.7
2016,Western Europe,EUW,France,FRA,Money & banking,100,100,100,0,0,100,100,100,0,100,50,70,81.3
2016,Western Europe,EUW,France,FRA,International trade,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Western Europe,EUW,France,FRA,Balance of payments,100,100,100,0,0,100,100,100,50,100,50,80,87.5
2016,Western Europe,EUW,France,FRA,Economic & financial statistics subscore,92.9,85.7,78.6,37.5,25,74.1,100,78.6,21.4,100,50,70,71.8
2016,Western Europe,EUW,France,FRA,Land use,50,50,50,0,0,30,100,100,0,100,50,70,50
2016,Western Europe,EUW,France,FRA,Resource use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,France,FRA,Energy use,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Western Europe,EUW,France,FRA,Pollution,100,50,50,0,0,40,100,0,0,100,50,50,45
